lat,lon
-22.9045249,-43.7034672
-22.6916454,-43.4259359
-22.8336435,-43.3024018
-22.5543533,-43.7453634
-22.7572168,-43.3580693
-22.7293539,-43.3457592
-22.8386559,-43.8022049
-22.8386559,-43.8022049
-22.7147251,-43.3415048
-22.7040571,-43.4791191
-22.5736038,-43.2932379
-22.7591238,-43.4249618
-22.732587,-43.4026074
-22.9238542,-43.7001134
-22.7379563,-43.4003452
-22.7364628,-43.404251
-22.8920594,-43.6045302
-22.8920594,-43.6045302
-22.6908877,-43.4446326
-22.8664572,-43.4556879
-22.8708121,-43.513983
-22.7582007,-43.5319277
-22.7252035,-43.4364929
-22.873261,-43.4512511
-22.7630676,-43.5270602
-22.8821615,-43.4475156
-22.7275039,-43.4340773
-22.7519636,-43.405001
-22.8814544,-43.4453301
-22.7904591,-43.5191326
-22.8659506,-43.4532238
-22.7864566,-43.3745104
-22.8051816,-43.4106456
-22.7915508,-43.37671
-22.7997033,-43.3614443
-22.788018,-43.3767759
-22.5100239,-44.0940411
-22.7239307,-43.4376307
-22.7775374,-43.3016946
-22.7775374,-43.3016946
-22.8087399,-43.4094047
-22.9852523,-43.2238794
-22.8060236,-43.4113242
-22.7802939,-43.2967555
-22.7976987,-43.3735397
-22.8062994,-43.4134621
-22.7872724,-43.3806976
-22.8016273,-43.3687261
-22.8016273,-43.3687261
-22.8004444,-43.3645038
-22.894468,-43.2367301
-22.8664173,-43.4386628
-22.8338715,-43.291688
-22.8568323,-43.2650178
-22.8568323,-43.2650178
-22.8338715,-43.291688
-22.841073,-43.3580471
-22.8570894,-43.4393543
-22.8097587,-43.3582366
-22.8341203,-43.2915901
-22.8557694,-43.2631865
-22.9,-43.2222
-22.8521354,-43.3123689
-22.8443497,-43.3685619
-22.8327158,-43.3081135
-22.8322716,-43.2925969
-22.8561415,-43.2610024
-22.8604812,-43.2631939
-22.8672335,-43.4348783
-22.8672335,-43.4348783
-22.8454534,-43.3677815
-22.8454534,-43.3677815
-22.8063853,-43.3567645
-22.8063853,-43.3567645
-22.8607593,-43.2616238
-22.8454534,-43.3677815
-22.8526593,-43.3313405
-22.8349566,-43.2936972
-22.8670852,-43.4373862
-22.8678387,-43.4380284
-22.8454534,-43.3677815
-22.8519727,-43.3280736
-22.8519727,-43.3280736
-22.84543,-43.2534952
-22.9056636,-43.2048983
-22.9056636,-43.2048983
-22.9038286,-43.2035783
-22.9038286,-43.2035783
-22.9033698,-43.2028808
-22.954377,-43.1811551
-22.9248938,-43.179399
-22.9248938,-43.179399
-22.905672,-43.2043869
-22.804578,-43.1932964
-22.8964915,-43.2887115
-22.915056,-43.2547547
-22.9135469,-43.2512389
-22.9135469,-43.2512389
-22.9232548,-43.2407953
-22.9232548,-43.2407953
-22.8841483,-43.2924375
-22.8841483,-43.2924375
-22.8868572,-43.2938432
-22.8851259,-43.2703795
-22.8851259,-43.2703795
-22.8957008,-43.2959746
-22.8465557,-43.3406541
-22.8465557,-43.3406541
-22.8611946,-43.2629808
-22.8415168,-43.2883942
-22.8222882,-43.3895183
-22.8275672,-43.3759183
-22.8446172,-43.2856366
-22.8446172,-43.2856366
-22.8897421,-43.3290808
-22.935587,-43.3715589
-22.860049,-43.2649607
-22.7620213,-43.4478414
-22.7635691,-43.4529933
-22.8305109,-43.2979545
-22.8888735,-43.4826
-22.7348006,-43.4393518
-22.7634144,-43.4530422
-22.9400586,-43.6662543
-22.8291803,-43.2959889
-22.9425859,-43.6512029
-22.2141293,-42.5137575
-22.7509381,-43.4666656
-22.8346798,-43.2874112
-22.8346798,-43.2874112
-22.8973563,-43.5802836
-22.7439061,-43.461463
-22.8508952,-43.5349434
-22.7556615,-43.444927
-22.7556615,-43.444927
-22.7634281,-43.4501653
-22.7440254,-43.427989
-22.9631991,-43.649799
-22.7499112,-43.4668124
-22.7491915,-43.46646
-22.9110247,-43.6029775
-22.9787974,-43.6501259
-22.9787974,-43.6501259
-22.8852708,-43.5768991
-22.7504357,-43.4131209
-22.7729463,-43.3053178
-22.7729463,-43.3053178
-22.7956304,-43.3821318
-22.5154135,-44.132395
-22.5154135,-44.132395
-22.7498493,-43.4132154
-22.707837,-43.5751106
-22.711995,-43.5745101
-22.737942,-43.561876
-22.7368751,-43.5619303
-22.807872,-43.4009922
-22.7154881,-43.5612946
