lat,lon
-22.9249099,-43.1778305
-22.9252143,-43.1780107
-22.9120449,-43.1887032
-22.9525041,-43.1820642
-22.9403009,-43.1786083
-22.741574,-43.4554454
-22.9408827,-43.1787443
-22.9383357,-43.1778968
-22.7438142,-43.4290631
0,0
0,0
0,0
0,0
-22.775839,-43.4380482
-22.7596037,-43.4519183
-22.7596037,-43.4519183
-22.9132752,-43.1862857
-22.9296464,-43.1775087
-22.9320959,-43.1767504
-22.9320959,-43.1767504
-22.7580465,-43.4556306
-22.924462,-43.1769207
-22.878306,-43.3278311
-22.6920025,-43.4591641
-22.6920025,-43.4591641
-22.8705094,-43.2823829
-22.9284093,-43.2366404
-22.7953288,-43.1741107
-22.8695768,-43.2827756
-22.8791666,-43.2731393
-22.8820683,-43.3276053
-22.8820683,-43.3276053
-22.7934479,-43.1832061
-22.7934479,-43.1832061
-22.9065588,-43.2892973
-22.8825124,-43.2995001
-22.8729159,-43.3356783
-22.8893239,-43.2900025
-22.9291877,-43.2370615
-22.8841198,-43.2648109
-22.9234303,-43.2479112
-22.9234303,-43.2479112
-22.8853074,-43.2689047
-22.797465,-43.1789537
-22.797465,-43.1789537
-22.9065585,-43.3009899
-22.8989166,-43.3082603
-22.9079512,-43.3013548
-22.8809777,-43.2951418
-22.8885118,-43.7190392
-22.8787053,-43.2667067
-22.8787053,-43.2667067
0,0
-22.911909,-43.2872238
-22.8812008,-43.2952217
-22.8674077,-43.3333673
-22.8885118,-43.7190392
-22.8885118,-43.7190392
-22.8885118,-43.7190392
-22.8859551,-43.2674312
-22.8786168,-43.3262029
-22.9131617,-43.2491968
-22.933896,-43.2461197
-22.933896,-43.2461197
-22.9135532,-43.2634116
-22.8871893,-43.2800893
-22.8874008,-43.2799947
-22.8713889,-43.2808167
-22.8713889,-43.2808167
-22.8961624,-43.2831845
-22.8754224,-43.3142304
-22.9211096,-43.2551216
-22.7911074,-43.1857979
-22.8777533,-43.3134957
-22.8878292,-43.3139281
-22.8878292,-43.3139281
-22.8786366,-43.3132504
-22.8786366,-43.3132504
-22.8786366,-43.3132504
-22.883237,-43.3208094
-22.9204291,-43.2436868
-22.9167595,-43.2214651
-22.8775233,-43.3143447
-22.8881986,-43.2811778
-22.8839035,-43.3168452
-22.8835827,-43.3171015
-22.9214004,-43.248168
-22.7929195,-43.1869181
-22.9024026,-43.280331
-22.9024026,-43.280331
-22.8894058,-43.2821421
-22.877084,-43.2915433
-22.8857506,-43.3160493
-22.8710608,-43.2841745
-22.8814554,-43.3181768
-22.9284362,-43.2437301
-22.8907391,-43.2774056
-22.8738061,-43.300612
-22.8849004,-43.3133204
-22.9289997,-43.244767
-22.9124802,-43.2634813
-22.8906189,-43.277317
-22.87169,-43.2843164
-22.9134471,-43.250651
-22.9134471,-43.250651
-22.9433033,-43.3615139
-22.8525237,-43.2696267
-22.8475353,-43.348498
-22.8061465,-43.3284915
-22.9169144,-43.3673821
-22.9169144,-43.3673821
-22.8978134,-43.35043
-22.8978134,-43.35043
-22.8978134,-43.35043
-22.8569872,-43.3457995
-22.8551796,-43.2664947
-22.8287454,-43.4149721
-22.8778695,-43.2608325
-22.8075997,-43.3269967
-22.8654321,-43.3515709
-22.8570152,-43.3450987
-22.917432,-43.3661638
-22.917432,-43.3661638
-22.8375986,-43.3067204
-22.8762922,-43.2600524
-22.8762922,-43.2600524
-22.8283336,-43.4099967
-22.8677175,-43.3457282
-22.8677175,-43.3457282
-22.8675413,-43.3454166
-22.8835266,-43.3216717
-22.8280512,-43.4108262
-22.8389638,-43.3068111
-22.8756949,-43.2601525
-22.8109066,-43.3302788
-22.8840556,-43.3220513
-22.8840556,-43.3220513
-22.8840556,-43.3220513
-22.8840556,-43.3220513
-22.9162824,-43.3549972
-22.9162824,-43.3549972
-22.8273588,-43.4162439
-22.8273588,-43.4162439
0,0
-22.855138,-43.2658933
-22.8067162,-43.3290568
-22.9172307,-43.3689148
0,0
0,0
-22.9137399,-43.3686521
-22.825998,-43.350586
-22.9758425,-43.1897246
-22.9763949,-43.1931721
-22.9503048,-43.1922667
-22.8976019,-43.1896919
-22.9759502,-43.190306
-22.8974213,-43.1858165
-22.9380068,-43.1762516
-22.9235818,-43.2120071
-22.9235818,-43.2120071
-22.9724694,-43.1918854
-22.9120133,-43.1929077
-22.9491444,-43.1831543
-22.9755859,-43.1931055
-22.9769277,-43.1901271
-22.9117662,-43.1931226
-22.938766,-43.1765431
-22.9694403,-43.1836805
-22.9536637,-43.1966408
-22.9728582,-43.1922468
-22.97301,-43.1921383
-22.9769328,-43.1907589
-22.9495277,-43.1861882
-22.9495277,-43.1861882
-22.9766848,-43.1910678
-22.9210374,-43.2132021
-22.8975733,-43.1995616
-22.9746597,-43.1931301
-22.9746597,-43.1931301
-22.9746597,-43.1931301
-22.9472004,-43.1880337
-22.8115254,-43.1851235
-22.8950685,-43.2794108
-22.8951554,-43.2792084
-22.9018273,-43.2657898
-22.8959995,-43.2729512
-22.9040961,-43.2551204
-22.9040961,-43.2551204
-22.8096327,-43.1999385
-22.923598,-43.2184525
-22.9445587,-43.2601879
-22.9231932,-43.228066
0,0
-22.8950023,-43.2854461
-22.8966303,-43.2710381
-22.8122749,-43.1853826
-22.8122749,-43.1853826
-22.8124689,-43.1962546
-22.9012497,-43.250546
-22.9134632,-43.242588
-22.9062887,-43.2856407
-22.9021805,-43.2569228
-22.913995,-43.2183186
-22.913995,-43.2183186
-22.9156654,-43.2319007
-22.9176995,-43.2564004
-22.9043603,-43.2550972
-22.9043603,-43.2550972
-22.9145972,-43.2195983
-22.8354987,-43.4012765
-22.8448898,-43.3221417
-22.8343919,-43.4093152
-22.8895575,-43.3293323
-22.8591366,-43.3279832
-22.8591366,-43.3279832
-22.8591366,-43.3279832
-22.9544631,-43.3391369
-22.82645,-43.3498795
-22.884231,-43.2772851
-22.8496299,-43.3526073
-22.8488981,-43.3528115
-22.943618,-43.3329473
-22.943618,-43.3329473
-22.8652321,-43.3628809
-22.8314504,-43.4030099
-22.8301422,-43.3523439
-22.8301422,-43.3523439
-22.8301422,-43.3523439
-22.8301422,-43.3523439
-22.8877926,-43.3285156
-22.8290597,-43.4027303
-22.9563054,-43.3433455
-22.8470088,-43.3525374
-22.8899892,-43.3194093
-22.8301712,-43.3515645
-22.8301712,-43.3515645
-22.8470676,-43.316783
-22.880013,-43.2606659
-22.8911001,-43.3195511
-22.8294227,-43.3526133
-22.8484261,-43.3192432
-22.8285486,-43.3530352
-22.8425069,-43.3519304
-22.8793317,-43.2627504
-22.8583471,-43.3449083
-22.8451317,-43.3520247
-22.8286545,-43.3453945
-22.8596305,-43.3241505
-22.9027879,-43.307273
-22.8058673,-43.4060588
-22.8058673,-43.4060588
-22.8058673,-43.4060588
-22.8473805,-43.2539516
-22.736668,-43.4156111
-22.7378398,-43.4126766
-22.7853818,-43.3409322
-22.7853818,-43.3409322
-22.7853818,-43.3409322
-22.353393,-43.8757822
-22.7341931,-43.4220597
-22.7388031,-43.4196397
-22.7235324,-43.5757885
-22.8038284,-43.3937693
-22.8413244,-43.27362
-22.7409811,-43.4183769
-22.7242994,-43.5715068
-22.7939129,-43.3776944
-22.8528524,-43.2592451
-22.8489276,-43.255202
0,0
0,0
0,0
-22.7222981,-43.3330871
-22.7203946,-43.566101
-22.7836092,-43.3379152
-22.8467139,-43.2524623
-22.8467139,-43.2524623
-22.7743694,-43.2958663
-22.7938511,-43.3778234
-22.7938511,-43.3778234
-22.8472112,-43.2526014
-22.8472112,-43.2526014
-22.7348099,-43.4675261
-22.7348099,-43.4675261
-22.7412525,-43.4235324
-22.7359554,-43.4163027
-22.7138431,-43.5673025
-22.3604862,-43.5501088
-22.8084025,-43.3841356
-22.7305575,-43.4709549
-22.7305575,-43.4709549
-22.7312738,-43.4698929
-22.7351376,-43.4643507
0,0
-22.8512562,-43.2609596
-22.7352896,-43.4278748
-22.8044769,-43.4021014
-22.7395261,-43.4162459
-22.7390549,-43.4104105
-22.7772624,-43.2985357
-22.8017547,-43.3727157
-22.8033638,-43.4028957
-22.8019819,-43.372912
-22.8056662,-43.3934318
-22.7341842,-43.413892
-22.716153,-43.57451
-22.716153,-43.57451
-22.9799513,-43.2237406
-22.5077965,-44.0660161
-22.9834478,-43.1981
-22.9834478,-43.1981
-22.9834478,-43.1981
-22.4742374,-43.8326834
-22.4648097,-43.8273063
-22.5060513,-44.0683471
0,0
0,0
0,0
-22.9839422,-43.2085439
-23.0300527,-43.4698767
-23.0300527,-43.4698767
-23.0049475,-43.4262165
-22.4613824,-43.8356702
-22.5061662,-44.0636083
-22.4639067,-43.839852
-22.4639067,-43.839852
-22.4639067,-43.839852
-22.4639067,-43.839852
-22.9838919,-43.2108163
-22.0703954,-43.2080034
-22.4610038,-43.8099758
-22.4610038,-43.8099758
-22.4610038,-43.8099758
-22.4610038,-43.8099758
-22.9832558,-43.223405
-22.9840067,-43.2122204
-22.7754974,-43.3018273
-22.7324567,-43.4072642
-22.5259352,-44.0985264
-22.7827493,-43.303615
0,0
-22.5269171,-44.0909312
0,0
0,0
-22.5335506,-44.0865995
-22.752039,-43.4316013
-22.7828565,-43.3019404
-22.7818433,-43.3033806
-22.7324567,-43.4072642
-22.7324567,-43.4072642
-22.7324567,-43.4072642
-22.7170078,-43.4092332
-22.7829789,-43.3018727
-22.5389428,-44.0778954
-22.7374962,-43.5154334
0,0
-22.5543533,-43.7453634
-22.5543533,-43.7453634
-22.7237386,-43.4049369
0,0
-22.7626844,-43.3462065
0,0
0,0
-22.7927619,-43.3361046
-22.7627062,-43.351189
0,0
-22.7621106,-43.3463626
-22.7844788,-43.3048276
-22.7946539,-43.3354871
-22.7965393,-43.3355011
-22.5308894,-44.1898206
-22.7810018,-43.3031339
-22.5543533,-43.7453634
-22.7287111,-43.4048539
0,0
-22.7438333,-43.4325463
-22.7277309,-43.4055528
-22.7420564,-43.4368247
0,0
-22.7324567,-43.4072642
-22.7272492,-43.4061964
-22.9303977,-43.3868566
-22.8331395,-43.3130185
-22.8331395,-43.3130185
-22.8341227,-43.3153026
-22.8341227,-43.3153026
-22.8583925,-43.2553921
-22.9199949,-43.3699345
-22.9199949,-43.3699345
-22.8189184,-43.3990549
-22.8245159,-43.397734
-22.8330427,-43.3189349
-22.8665139,-43.3646049
-22.8734211,-43.3641787
-22.8333281,-43.3112821
-22.8745373,-43.2577159
-22.9212479,-43.3639287
-22.8332833,-43.3145537
-22.8241727,-43.4016694
-22.8284641,-43.3180718
-22.8665889,-43.3655404
-22.9148445,-43.3753103
-22.9148445,-43.3753103
-22.8190695,-43.393107
-22.8190695,-43.393107
-22.8697547,-43.2586806
-22.8697547,-43.2586806
